date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:54:45	3882/3882	---M--	200	added ('OK')	image/jpeg	etag:%22631804f0-f2a%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceb26.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceb26.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritygrid02.html)
14:54:45	3569/3569	---M--	200	added ('OK')	image/jpeg	etag:%22631804f0-df1%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceb27.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceb27.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritygrid02.html)
14:54:45	3970/3970	---M--	200	added ('OK')	image/jpeg	etag:%22631804f3-f82%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceb28.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceb28.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritygrid02.html)
14:54:45	3395/3395	---M--	200	added ('OK')	image/jpeg	etag:%22631804f3-d43%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceb29.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceb29.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritygrid02.html)
14:54:46	5953/5953	---M--	200	added ('OK')	image/jpeg	etag:%22631804fb-1741%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceblist1.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceblist1.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritylist.html)
14:54:46	4875/4875	---M--	200	added ('OK')	image/jpeg	etag:%22631804fa-130b%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceblist2.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceblist2.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritylist.html)
14:54:47	5459/5459	---M--	200	added ('OK')	image/jpeg	etag:%22631804fa-1553%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceblist3.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceblist3.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritylist.html)
14:54:47	4500/4500	---M--	200	added ('OK')	image/jpeg	etag:%22631804f7-1194%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceblist4.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceblist4.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritylist.html)
14:54:47	7139/7139	---M--	200	added ('OK')	image/jpeg	etag:%22631804f8-1be3%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceblist5.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceblist5.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritylist.html)
14:54:48	5371/5371	---M--	200	added ('OK')	image/jpeg	etag:%22631804f9-14fb%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceblist6.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceblist6.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritylist.html)
14:54:48	4670/4670	---M--	200	added ('OK')	image/jpeg	etag:%22631804f9-123e%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceblist7.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceblist7.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritylist.html)
14:54:48	5206/5206	---M--	200	added ('OK')	image/jpeg	etag:%22631804eb-1456%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceblist8.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ceblist8.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritylist.html)
14:54:49	2634/2634	---M--	200	added ('OK')	image/jpeg	etag:%22631804f9-a4a%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/film1.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/film1.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritysingle.html)
14:54:49	3191/3191	---M--	200	added ('OK')	image/jpeg	etag:%22631804f7-c77%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/film2.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/film2.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritysingle.html)
14:54:50	3498/3498	---M--	200	added ('OK')	image/jpeg	etag:%22631804f7-daa%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/film3.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/film3.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritysingle.html)
14:54:50	2988/2988	---M--	200	added ('OK')	image/jpeg	etag:%22631804fa-bac%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/film4.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/film4.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritysingle.html)
14:54:51	3407/3407	---M--	200	added ('OK')	image/jpeg	etag:%22631804fa-d4f%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/film5.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/film5.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritysingle.html)
14:54:51	2955/2955	---M--	200	added ('OK')	image/jpeg	etag:%22631804fb-b8b%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/film6.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/film6.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritysingle.html)
14:54:51	2977/2977	---M--	200	added ('OK')	image/jpeg	etag:%22631804fb-ba1%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/film7.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/film7.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritysingle.html)
14:54:51	2273/2273	---M--	200	added ('OK')	image/jpeg	etag:%22631804e8-8e1%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/film8.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/film8.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritysingle.html)
14:54:54	15263/15263	---M--	200	added ('OK')	image/jpeg	etag:%22631804f9-3b9f%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/bloglist-it1.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/bloglist-it1.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/bloglist.html)
14:54:55	18112/18112	---M--	200	added ('OK')	image/jpeg	etag:%22631804fb-46c0%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/bloglist-it2.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/bloglist-it2.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/bloglist.html)
14:54:56	463776/463776	---M--	200	added ('OK')	image/jpeg	etag:%22631804f2-713a0%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/image201.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/image201.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/moviesingle.html)
14:54:57	16275/16275	---M--	200	added ('OK')	image/jpeg	etag:%22631804fb-3f93%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/bloglist-it3.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/bloglist-it3.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/bloglist.html)
14:54:58	16774/16774	---M--	200	added ('OK')	image/jpeg	etag:%22631804f8-4186%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/bloglist-it4.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/bloglist-it4.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/bloglist.html)
14:54:58	13688/13688	---M--	200	added ('OK')	image/jpeg	etag:%22631804f9-3578%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/bloglist-it5.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/bloglist-it5.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/bloglist.html)
14:54:59	15973/15973	---M--	200	added ('OK')	image/jpeg	etag:%22631804f8-3e65%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/bloglist-it6.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/bloglist-it6.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/bloglist.html)
14:55:00	12917/12917	---M--	200	added ('OK')	image/jpeg	etag:%22631804eb-3275%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blogv29.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blogv29.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/bloggrid.html)
14:55:00	12414/12414	---M--	200	added ('OK')	image/jpeg	etag:%22631804e9-307e%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blog29.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blog29.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/bloggrid.html)
14:55:01	11412/11412	---M--	200	added ('OK')	image/jpeg	etag:%22631804f7-2c94%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blog27.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blog27.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/bloggrid.html)
14:55:02	14399/14399	---M--	200	added ('OK')	image/jpeg	etag:%22631804f7-383f%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blog26.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blog26.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/bloggrid.html)
14:55:05	14833/14833	---M--	200	added ('OK')	image/jpeg	etag:%22631804f6-39f1%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blog-detail2.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blog-detail2.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/blogdetail.html)
14:55:07	38133/38133	---M--	200	added ('OK')	image/jpeg	etag:%22631804f8-94f5%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blogv25.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blogv25.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/bloggrid.html)
14:55:08	14794/14794	---M--	200	added ('OK')	image/png	etag:%22631804fa-39ca%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/author.png	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/author.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/blogdetail.html)
14:55:09	11056/11056	---M--	200	added ('OK')	image/png	etag:%22631804f3-2b30%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/author2.png	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/author2.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/blogdetail.html)
14:55:10	13668/13668	---M--	200	added ('OK')	image/png	etag:%22631804f2-3564%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/author3.png	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/author3.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/blogdetail.html)
14:55:10	10567/10567	---M--	200	added ('OK')	image/png	etag:%22631804f6-2947%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/author4.png	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/author4.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/blogdetail.html)
14:55:12	158706/158706	---M--	200	added ('OK')	image/png	etag:%22631804f6-26bf2%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/cebsingle2.png	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/cebsingle2.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritysingle.html)
14:55:14	22795/22795	---M--	200	added ('OK')	image/png	etag:%22631804ee-590b%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/user-img.png	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/user-img.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/userfavoritegrid.html)
14:55:15	64592/64592	---MCZ	200	added ('OK')	text/html	etag:W/%22631804df-fc50%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/landing.html)
14:55:15	87527/87527	---M--	200	added ('OK')	image/jpeg	etag:%22631804e7-155e7%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blog-detail.jpg	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blog-detail.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/blogdetail.html)
14:55:32	134953/134953	---M--	200	added ('OK')	image/png	etag:%22631804f5-20f29%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/landing-dark-version.png	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/landing-dark-version.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/landing.html)
14:55:33	129971/129971	---M--	200	added ('OK')	image/png	etag:%22631804e9-1fbb3%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/landing-light-version.png	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/landing-light-version.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/landing.html)
14:55:33	54068/54068	---MCZ	200	added ('OK')	text/html	etag:W/%22631804de-d334%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/homev2_light.html	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/homev2_light.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html)
14:55:34	63406/63406	---MCZ	200	added ('OK')	text/html	etag:W/%22631804df-f7ae%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/homev3_light.html	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/homev3_light.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html)
14:55:34	26132/26132	---MCZ	200	added ('OK')	text/html	etag:W/%22631804df-6614%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/moviegrid_light.html	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/moviegrid_light.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html)
14:55:34	24286/24286	---MCZ	200	added ('OK')	text/html	etag:W/%22631804e0-5ede%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/moviegridfw_light.html	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/moviegridfw_light.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html)
14:55:35	20032/20032	---MCZ	200	added ('OK')	text/html	etag:W/%22631804e0-4e40%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/movielist_light.html	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/movielist_light.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html)
14:55:35	53271/53271	---MCZ	200	added ('OK')	text/html	etag:W/%22631804e0-d017%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/moviesingle_light.html	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/moviesingle_light.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html)
14:55:36	56769/56769	---MCZ	200	added ('OK')	text/html	etag:W/%22631804e1-ddc1%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/seriessingle_light.html	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/seriessingle_light.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html)
14:55:36	18226/18226	---MCZ	200	added ('OK')	text/html	etag:W/%22631804dd-4732%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritygrid01_light.html	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritygrid01_light.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html)
14:55:37	26519/26519	---MCZ	200	added ('OK')	text/html	etag:W/%22631804de-6797%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritygrid02_light.html	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritygrid02_light.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html)
14:55:37	19881/19881	---MCZ	200	added ('OK')	text/html	etag:W/%22631804de-4da9%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritylist_light.html	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritylist_light.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html)
14:55:37	34214/34214	---MCZ	200	added ('OK')	text/html	etag:W/%22631804de-85a6%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritysingle_light.html	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritysingle_light.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html)
14:55:38	17443/17443	---MCZ	200	added ('OK')	text/html	etag:W/%22631804dd-4423%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/bloglist_light.html	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/bloglist_light.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html)
14:55:38	18443/18443	---MCZ	200	added ('OK')	text/html	etag:W/%22631804dd-480b%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/bloggrid_light.html	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/bloggrid_light.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html)
14:55:38	19944/19944	---MCZ	200	added ('OK')	text/html	etag:W/%22631804dd-4de8%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/blogdetail_light.html	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/blogdetail_light.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html)
14:55:39	24320/24320	---MCZ	200	added ('OK')	text/html	etag:W/%22631804e1-5f00%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/userfavoritegrid_light.html	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/userfavoritegrid_light.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html)
14:55:39	17503/17503	---MCZ	200	added ('OK')	text/html	etag:W/%22631804e1-445f%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/userfavoritelist_light.html	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/userfavoritelist_light.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html)
14:55:39	14779/14779	---MCZ	200	added ('OK')	text/html	etag:W/%22631804e1-39bb%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/userprofile_light.html	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/userprofile_light.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html)
14:55:39	15823/15823	---MCZ	200	added ('OK')	text/html	etag:W/%22631804e1-3dcf%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/userrate_light.html	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/userrate_light.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/index_light.html)
14:55:49	267611/267611	---M--	200	added ('OK')	image/png	etag:%22631804eb-4155b%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/err-img.png	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/err-img.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/404.html)
14:55:50	288879/288879	---M--	200	added ('OK')	image/png	etag:%22631804f8-4686f%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/cm-img.png	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/cm-img.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/comingsoon.html)
14:55:51	2727/2727	---M--	200	added ('OK')	image/png	etag:%22631804e6-aa7%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/logo2.png	D:/myproject1/movie_recommender/movie/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/logo2.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/homev2_light.html)
